imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt15208692,0.0,0.0,,en,2022-08-19,1.936,3.0,3.0
tt15209902,500000.0,0.0,,en,2022-08-03,0.712,0.0,0.0
tt15214902,0.0,0.0,G,en,2021-11-23,5.925,7.2,4.0
tt15215468,0.0,0.0,,ja,2022-01-27,4.69,5.2,5.0
tt15215512,0.0,0.0,PG,en,2022-05-19,24.498,6.884,384.0
tt15215760,0.0,0.0,,pa,2022-01-07,0.649,0.0,0.0
tt15215918,0.0,0.0,,su,2022-07-08,6.131,8.714,7.0
tt15216170,0.0,0.0,,sv,2023-02-24,3.991,0.0,0.0
tt15218000,0.0,0.0,R,en,2022-06-09,28.192,7.287,143.0
tt15220262,0.0,0.0,,ko,2021-09-09,1.982,7.7,34.0
tt15222328,0.0,0.0,NR,en,2021-07-30,0.667,0.0,0.0
tt15223726,0.0,0.0,,ur,2021-11-14,0.794,0.0,0.0
tt15225256,0.0,0.0,,ru,2021-09-23,1.462,7.7,7.0
tt15225760,0.0,0.0,,ta,2022-11-18,0.6,7.0,1.0
tt15225976,10000.0,0.0,PG-13,en,2022-01-04,3.153,4.6,13.0
tt15226282,0.0,0.0,,en,2023-01-20,3.4,0.0,0.0
tt15229674,0.0,0.0,R,it,2022-11-30,1456.1,6.737,270.0
tt15234108,0.0,0.0,,bn,2021-08-19,2.525,7.5,4.0
tt15237900,0.0,0.0,,en,2021-12-07,0.6,0.0,0.0
tt15237914,0.0,0.0,,ru,2021-08-11,2.119,7.4,14.0
tt15238986,0.0,0.0,,hi,2022-09-30,5.276,6.0,12.0
tt15239542,0.0,0.0,,en,2021-10-07,1.661,7.0,6.0
tt15241706,0.0,0.0,,en,2021-11-02,5.268,4.0,1.0
tt15241758,0.0,0.0,,en,2022-10-21,20.264,5.85,10.0
tt15242330,0.0,0.0,,ja,2022-12-03,103.087,7.5,4.0
tt15243416,0.0,0.0,,en,2021-08-27,1.4,10.0,1.0
tt15243614,0.0,0.0,,it,2021-09-23,2.831,5.8,22.0
tt15244854,0.0,0.0,,cn,2022-08-11,2.149,6.0,1.0
tt15245194,10000.0,0.0,,en,2022-11-05,0.6,0.0,0.0
tt15245390,0.0,0.0,,en,2022-09-22,10.44,5.125,16.0
tt15245738,0.0,0.0,,en,2021-12-11,3.285,6.1,9.0
tt15248582,0.0,0.0,,en,2021-08-13,0.6,0.0,0.0
tt15248702,0.0,0.0,PG-13,en,2022-02-07,26.723,6.0,66.0
tt15249846,0.0,0.0,,en,2021-08-17,0.6,0.0,0.0
tt15250656,0.0,0.0,,en,2022-11-11,29.334,7.167,21.0
tt15250998,0.0,0.0,,hi,2021-09-17,9.387,6.5,10.0
tt15251036,0.0,0.0,,en,2021-08-13,0.79,0.0,0.0
tt15251228,0.0,0.0,,ru,2021-05-19,1.639,5.4,5.0
tt15251536,0.0,0.0,,ml,2022-12-22,3.987,0.0,0.0
tt15252480,0.0,0.0,,da,2022-06-02,1.047,7.0,4.0
tt15254730,0.0,0.0,,ja,2021-04-16,3.07,7.0,1.0
tt15255038,0.0,0.0,,en,2021-07-04,0.661,0.0,0.0
tt15255876,0.0,0.0,R,en,2022-08-12,402.661,6.828,332.0
tt15255958,0.0,0.0,,sv,2022-02-11,1.667,8.4,5.0
tt15257116,0.0,0.0,,en,2022-01-24,2.577,6.25,6.0
tt15257644,0.0,0.0,,hi,2022-11-04,6.892,4.75,4.0
tt15257818,0.0,0.0,,pl,2022-06-10,0.6,0.0,0.0
tt15258032,0.0,0.0,,en,2023-01-19,7.177,0.0,0.0
tt15258248,0.0,0.0,,id,2021-08-27,0.6,8.0,1.0
tt15260034,0.0,0.0,,en,2021-08-27,4.029,5.5,2.0
tt15260940,0.0,0.0,,tl,2021-08-19,2.903,6.7,3.0
tt15262370,0.0,0.0,R,en,2022-08-26,391.531,4.8,25.0
tt15262632,400000.0,0.0,,en,2021-11-06,3.907,4.0,2.0
tt15262634,0.0,0.0,,en,2022-08-29,1.956,0.0,0.0
tt15262652,0.0,0.0,,en,2022-10-25,4.027,0.0,0.0
tt15262802,0.0,0.0,,en,2022-10-24,1.389,0.0,0.0
tt15263194,0.0,0.0,,ml,2022-11-25,0.953,10.0,1.0
tt15263698,0.0,0.0,,te,2021-10-08,1.946,6.5,2.0
tt15264532,0.0,0.0,,kn,2021-10-22,1.131,9.0,0.0
tt15273728,0.0,0.0,,en,2022-03-25,0.906,0.0,0.0
tt15275256,0.0,0.0,R,en,2022-09-23,281.789,6.7,147.0
tt15275946,0.0,0.0,,en,2022-04-21,0.6,0.0,0.0
tt15277036,0.0,0.0,,en,2021-08-22,1.627,10.0,2.0
tt15279930,0.0,0.0,,en,2022-11-01,1.634,0.0,0.0
tt15280196,0.0,0.0,,en,2022-11-08,0.923,0.0,0.0
tt15281062,0.0,0.0,,en,2022-11-11,1.08,0.0,0.0
tt15281288,0.0,0.0,,te,2022-01-14,1.082,6.5,3.0
tt15281402,0.0,0.0,,te,2023-01-13,3.58,7.2,2.0
tt15281704,0.0,0.0,,hi,2023-01-13,2.591,5.0,1.0
tt15282172,0.0,0.0,,kn,2022-10-21,1.34,0.0,0.0
tt15284230,0.0,0.0,NR,en,2021-10-10,0.6,0.0,0.0
tt15285682,0.0,0.0,G,en,2021-09-08,3.202,7.3,6.0
tt15287952,0.0,0.0,,en,2021-09-14,1.169,0.0,0.0
tt15289090,0.0,0.0,,en,2021-12-01,4.42,6.3,3.0
tt15289240,0.0,0.0,PG-13,en,2022-10-14,50.304,6.796,313.0
tt15289312,0.0,0.0,,en,2022-12-09,2.527,5.5,2.0
tt15289342,0.0,0.0,,te,2022-01-14,1.908,7.0,1.0
tt15289502,0.0,0.0,,yi,2022-10-13,0.859,7.0,1.0
tt15289510,0.0,0.0,,lt,2023-01-21,1.674,0.0,0.0
tt15289646,0.0,0.0,,te,2022-06-24,0.6,6.0,1.0
tt15289702,0.0,0.0,,fr,2022-05-11,30.945,4.7,9.0
tt15291412,300000.0,0.0,,pa,2021-09-25,0.6,0.0,0.0
tt15292474,0.0,0.0,,ta,2021-10-01,0.814,0.0,0.0
tt15292708,0.0,0.0,,ko,2021-04-23,1.539,5.3,3.0
tt15294458,100.0,0.0,PG-13,en,2021-01-15,0.6,0.0,0.0
tt15295190,0.0,0.0,NR,en,2022-01-04,2.438,3.3,3.0
tt15295272,0.0,0.0,,kn,2022-09-16,0.6,0.0,0.0
tt15295912,0.0,0.0,,en,2021-08-27,20.956,6.9,81.0
tt15296186,0.0,0.0,,ru,2022-12-22,10.98,9.5,2.0
tt15296598,0.0,0.0,,en,2021-09-21,69.577,5.8,21.0
tt15298578,0.0,0.0,,en,2022-03-04,4.622,6.3,4.0
tt15299410,0.0,0.0,,en,2021-12-01,0.6,0.0,0.0
tt15300538,0.0,0.0,,en,2022-02-02,0.6,3.0,1.0
tt15301048,0.0,0.0,R,es,2022-09-29,39.974,8.29,200.0
tt15302290,0.0,0.0,,ta,2021-09-17,4.257,5.5,6.0
tt15302344,0.0,0.0,,en,2021-11-19,3.154,7.0,10.0
tt15302594,0.0,0.0,,ml,2022-05-13,0.856,6.4,5.0
tt15303262,0.0,0.0,,en,2021-10-08,2.146,6.0,3.0
tt15303510,0.0,0.0,NR,en,2021-08-27,3.758,5.0,1.0
tt15304420,0.0,0.0,,ar,2023-04-26,1.054,0.0,0.0
tt15304756,0.0,0.0,,ja,2022-03-04,54.19,5.889,9.0
tt15307126,0.0,0.0,,ar,2022-12-07,1.029,7.7,3.0
tt15307258,0.0,0.0,,en,2021-08-29,1.01,10.0,1.0
tt15307404,0.0,0.0,,pa,2021-09-24,0.764,8.0,1.0
tt15307522,0.0,0.0,,tl,2021-07-16,2.646,4.2,5.0
tt15307782,0.0,0.0,,sv,2022-10-12,0.6,0.0,0.0
tt15307786,0.0,0.0,,en,2022-12-08,0.6,0.0,0.0
tt15309632,0.0,0.0,,te,2022-10-05,4.987,4.1,7.0
tt15309708,0.0,0.0,,hi,2022-11-11,2.946,6.667,3.0
tt15309808,0.0,0.0,,ta,2023-02-03,5.529,0.0,0.0
tt15310188,0.0,0.0,,te,2022-10-28,0.6,0.0,0.0
tt15310274,0.0,0.0,,ml,2021-08-26,0.6,0.0,0.0
tt15310668,0.0,0.0,,te,2022-06-24,1.4,6.0,1.0
tt15311262,0.0,0.0,PG-13,it,2022-07-13,11.145,6.041,110.0
tt15313532,0.0,0.0,,ja,2022-06-10,212.248,8.7,56.0
tt15314640,0.0,0.0,,hi,2022-04-02,4.951,6.4,17.0
tt15314648,0.0,0.0,NR,en,2021-08-27,0.6,0.0,0.0
tt15315164,0.0,0.0,,hi,2022-09-02,1.128,6.0,10.0
tt15319148,0.0,0.0,,te,2021-11-26,1.026,0.0,0.0
tt15321376,0.0,0.0,,en,2021-12-27,13.329,7.5,4.0
tt15322320,0.0,0.0,,id,2023-02-02,1.175,0.0,0.0
tt15325794,3000000.0,16120300.0,,en,2022-08-11,816.044,7.326,2165.0
tt15326968,0.0,0.0,,ta,2022-12-09,3.534,8.5,2.0
tt15327014,0.0,0.0,,en,2022-12-02,1.56,0.0,0.0
tt15327088,1934000.0,60447800.0,,kn,2022-09-30,9.969,7.6,34.0
tt15327178,0.0,0.0,,en,2021-09-08,0.962,0.0,0.0
tt15327256,0.0,0.0,,ta,2022-08-12,2.289,6.938,8.0
tt15327382,0.0,0.0,,en,2021-09-05,0.6,0.0,0.0
tt15329224,0.0,0.0,,fr,2022-09-07,11.096,7.4,83.0
tt15331186,0.0,21348.0,R,en,2022-05-20,16.329,5.667,24.0
tt15331462,0.0,0.0,,en,2021-10-29,9.413,2.9,8.0
tt15332622,0.0,0.0,,en,2022-09-16,1.09,8.0,1.0
tt15332630,0.0,0.0,,en,2022-06-14,3.973,0.0,0.0
tt15332994,0.0,0.0,,en,2021-05-15,0.6,0.0,0.0
tt15333064,0.0,0.0,,en,2021-09-28,2.218,0.0,0.0
tt15333126,5000.0,0.0,NR,en,2022-06-08,1.293,0.0,0.0
tt15333788,0.0,0.0,R,en,2022-08-26,4.332,5.462,13.0
tt15333960,0.0,0.0,,ta,2021-09-24,1.642,0.0,0.0
tt15333984,0.0,0.0,R,en,2023-02-10,38.028,5.0,5.0
tt15334014,0.0,0.0,,en,2021-08-12,0.915,3.5,4.0
tt15334032,0.0,0.0,R,en,2022-10-14,24.127,6.881,88.0
tt15334430,0.0,0.0,PG,en,2023-01-13,8.784,0.0,0.0
tt15335282,0.0,0.0,R,tr,2022-09-02,8.839,6.3,16.0
tt15337666,0.0,0.0,,en,2021-09-17,2.193,10.0,1.0
tt15338698,0.0,0.0,,en,2021-08-29,1.96,0.0,0.0
tt15339456,0.0,0.0,PG,en,2022-05-04,13.417,0.0,0.0
tt15339570,0.0,0.0,,en,2023-03-24,3.963,0.0,0.0
tt15340570,0.0,0.0,,pa,2021-12-17,1.624,0.0,0.0
tt15340636,0.0,0.0,,en,2021-12-24,1.381,0.0,0.0
tt15340724,121.0,0.0,,ko,2022-10-06,195.237,8.445,364.0
tt15340808,0.0,0.0,,ml,2022-12-01,4.095,6.5,2.0
tt15340998,0.0,0.0,,kn,2022-12-23,3.531,0.0,0.0
tt15341044,0.0,0.0,,ta,2022-12-22,5.653,8.0,1.0
tt15341106,0.0,0.0,,te,2023-02-03,4.162,0.0,0.0
tt15341118,0.0,0.0,,te,2022-01-07,3.017,8.5,2.0
tt15342244,0.0,0.0,,en,2023-03-31,4.059,0.0,0.0
tt15345936,0.0,0.0,,en,2023-01-13,7.089,0.0,0.0
tt15346602,0.0,0.0,NR,en,2021-10-15,0.693,0.0,0.0
tt15347500,0.0,0.0,,ml,2022-04-22,0.973,4.5,2.0
tt15347602,0.0,0.0,,kn,2021-10-09,0.6,0.0,0.0
tt15348042,0.0,0.0,,en,2021-09-01,0.714,0.0,0.0
tt15353166,0.0,0.0,PG,en,2021-10-23,5.669,6.8,9.0
tt15353864,0.0,0.0,,ta,2022-03-11,1.083,8.0,2.0
tt15353964,0.0,0.0,R,en,2022-10-06,36.381,6.176,91.0
tt15354110,0.0,0.0,,ml,2022-10-14,0.76,6.0,2.0
tt15354794,1253000.0,0.0,,en,2022-03-22,2.982,0.0,0.0
tt15354928,0.0,0.0,,ta,2022-11-25,3.392,7.0,1.0
tt15355654,0.0,0.0,,en,2021-09-16,0.6,0.0,0.0
tt15358226,0.0,0.0,,en,2021-10-02,3.66,5.0,12.0
tt15360384,0.0,0.0,,en,2022-08-18,18.877,5.3,9.0
tt15360764,0.0,0.0,,zh,2021-08-27,93.808,6.6,23.0
tt15360916,0.0,0.0,,de,2021-10-15,20.417,5.5,61.0
tt15361028,0.0,0.0,,hi,2022-03-18,3.257,6.1,17.0
tt15364098,0.0,0.0,,en,2021-09-30,4.635,6.5,1.0
tt15364972,0.0,0.0,,en,2022-11-17,3.093,5.5,2.0
tt15367558,0.0,0.0,,en,2022-09-30,2.253,0.0,0.0
tt15367730,0.0,0.0,,en,2021-09-04,0.965,8.3,3.0
tt15368284,0.0,0.0,,en,2021-08-14,0.6,0.0,0.0
tt15372966,0.0,0.0,,en,2021-10-10,0.709,10.0,1.0
tt15373558,0.0,0.0,,ml,2022-06-10,1.46,5.4,5.0
tt15373738,0.0,0.0,,kn,2022-12-09,1.4,0.0,0.0
tt15373868,0.0,0.0,,kn,2023-01-26,2.063,0.0,0.0
tt15374070,0.0,3000780.0,R,en,2022-02-24,30.114,6.196,148.0
tt15374214,0.0,0.0,,yo,2022-09-10,3.925,6.4,14.0
tt15376894,0.0,0.0,PG-13,fr,2022-11-23,12.442,6.323,31.0
tt15380648,0.0,0.0,,sw,2021-07-22,1.041,0.0,0.0
tt15386856,0.0,0.0,,kn,2022-02-18,0.678,6.0,1.0
tt15387128,0.0,0.0,,ml,2023-01-26,4.271,0.0,0.0
tt15387190,0.0,0.0,,te,2023-01-12,3.392,5.0,1.0
tt15387506,0.0,0.0,,da,2022-09-10,1.024,0.0,0.0
tt15387782,0.0,0.0,,en,2021-10-05,17.712,5.1,61.0
tt15388038,0.0,0.0,NC-17,en,2021-09-14,0.669,0.0,0.0
tt15388610,0.0,0.0,PG-13,en,2021-12-01,6.039,7.0,26.0
tt15389372,0.0,0.0,,en,2021-06-19,199.474,5.1,8.0
tt15390552,0.0,0.0,,en,2021-07-08,1.326,1.0,1.0
tt15391262,0.0,0.0,,en,2022-03-14,1.153,0.0,0.0
tt15391770,0.0,0.0,,en,2022-04-29,257.839,5.1,41.0
tt15392166,0.0,0.0,R,ja,2021-12-21,5.294,6.88,25.0
tt15392812,0.0,0.0,,ta,2022-11-18,0.727,0.0,0.0
tt15393650,3000000.0,0.0,,fi,2021-10-27,93.115,6.7,58.0
tt15393652,0.0,0.0,,de,2022-10-28,2.968,8.1,7.0
tt15396404,0.0,0.0,PG-13,es,2022-02-25,1.649,6.0,1.0
tt15397504,10000.0,0.0,NR,en,2021-09-09,1.259,10.0,1.0
tt15397606,0.0,0.0,,es,2022-02-03,0.83,0.0,0.0
tt15397692,0.0,0.0,,en,2021-08-18,0.6,0.0,0.0
tt15397918,0.0,0.0,,en,2022-10-14,17.764,6.169,62.0
tt15399018,0.0,0.0,NR,en,2021-12-21,0.6,0.0,0.0
tt15399372,0.0,0.0,,es,2022-10-13,15.317,7.0,1.0
tt15399616,0.0,0.0,,ml,2023-01-20,1.625,0.0,0.0
tt15399750,0.0,0.0,,es,2021-09-20,0.6,0.0,0.0
tt15399970,0.0,0.0,,is,2022-11-19,0.905,0.0,0.0
tt15401948,0.0,0.0,,ko,2021-09-01,0.695,5.0,1.0
tt15403134,0.0,0.0,,lt,2021-11-24,0.6,0.0,0.0
tt15403362,0.0,0.0,,de,2022-10-13,2.947,6.667,3.0
tt15403712,0.0,0.0,,fr,2022-09-21,4.489,6.78,50.0
tt15404268,0.0,0.0,,ro,2021-09-10,1.597,7.4,7.0
tt15404468,0.0,0.0,G,en,2022-09-11,3.761,6.3,3.0
tt1540884,0.0,0.0,PG-13,en,2022-12-07,0.791,0.0,0.0
tt15411240,0.0,0.0,,ar,2021-09-02,1.495,0.0,0.0
tt15412176,0.0,0.0,G,en,2021-11-06,3.819,6.7,16.0
tt15412828,0.0,0.0,,en,2021-10-01,1.4,0.0,0.0
tt15413054,0.0,58232800.0,NR,zh,2021-09-11,3.787,6.9,9.0
tt15413348,0.0,0.0,NR,en,2021-07-01,0.6,0.0,0.0
tt15415872,0.0,0.0,,ta,2022-04-01,0.6,8.0,2.0
tt15415976,0.0,0.0,,te,2022-08-12,3.459,6.0,3.0
tt15416070,0.0,16054.0,,pa,2022-04-22,0.6,0.0,0.0
tt15416106,0.0,0.0,NR,hi,2022-10-14,0.858,0.0,0.0
tt15416230,0.0,0.0,,en,2022-01-16,3.954,10.0,2.0
tt15416668,0.0,0.0,,te,2021-09-17,0.67,0.0,0.0
tt15417010,0.0,0.0,,da,2022-01-27,1.545,6.4,5.0
tt15418312,14138.0,0.0,,en,2021-05-31,0.656,0.0,0.0
tt15419420,0.0,0.0,,ro,2022-09-30,11.061,7.0,11.0
tt15420536,0.0,0.0,,zh,2021-08-31,2.357,6.0,1.0
tt15420598,0.0,0.0,,nl,2021-10-14,9.892,5.8,18.0
tt15422240,0.0,0.0,R,en,2022-03-31,14.26,6.6,82.0
tt15422244,0.0,0.0,,ml,2022-12-02,2.001,7.0,1.0
tt15422276,0.0,0.0,,pa,2022-03-04,0.6,7.0,1.0
tt15422468,0.0,0.0,,te,2022-10-05,0.935,6.6,4.0
tt15422986,0.0,0.0,,en,2021-10-30,0.6,0.0,0.0
tt15426246,0.0,0.0,,en,2022-09-26,3.553,4.8,4.0
tt15426294,0.0,0.0,R,en,2022-07-15,40.416,5.945,64.0
tt15426974,0.0,11772200.0,,ko,2021-09-15,14.567,7.9,27.0
tt15427078,0.0,0.0,R,en,2022-05-14,0.6,0.0,0.0
tt15427340,0.0,0.0,,en,2022-06-11,2.552,7.0,1.0
tt15427420,0.0,0.0,,en,2022-06-29,3.497,4.7,6.0
tt15427844,0.0,0.0,,ta,2021-10-29,1.278,7.0,1.0
tt15427878,0.0,0.0,,te,2021-10-15,0.931,0.0,0.0
tt15428330,0.0,0.0,,ja,2022-06-03,4.999,6.3,6.0
tt15429650,0.0,0.0,,en,2022-10-28,1.4,6.833,6.0
tt15430582,0.0,10233300.0,,zh,2022-09-10,0.745,6.0,4.0
tt15432804,0.0,0.0,,nl,2022-05-20,19.335,5.704,93.0
tt15433700,0.0,0.0,,ta,2022-09-23,0.6,7.0,1.0
tt15433860,0.0,0.0,,te,2021-09-17,0.6,0.0,0.0
tt15433988,20.0,150000.0,PG,en,2021-11-02,0.6,0.0,0.0
tt15436686,0.0,0.0,,ru,2021-09-13,0.6,10.0,1.0
tt15437042,0.0,0.0,,en,2021-09-30,309.361,2.4,5.0
tt15437786,0.0,0.0,,en,2022-11-04,4.503,5.25,4.0
tt15438542,0.0,0.0,NR,en,2022-07-01,190.115,5.179,53.0
tt15439190,0.0,0.0,,en,2022-01-11,2.523,4.0,4.0
tt15439652,0.0,0.0,,en,2021-10-10,1.4,0.0,0.0
tt15440562,0.0,0.0,,en,2021-12-07,0.6,0.0,0.0
tt15441472,0.0,0.0,R,en,2023-01-13,10.69,0.0,0.0
tt15442580,0.0,0.0,,ja,2021-09-10,2.461,6.7,6.0
tt15444046,0.0,0.0,,en,2023-01-21,5.849,8.5,2.0
tt15444352,0.0,0.0,,fr,2021-09-30,0.675,0.0,0.0
tt15444704,0.0,0.0,,en,2021-11-26,7.191,6.5,13.0
tt15445056,0.0,0.0,R,fr,2022-09-09,289.402,6.614,436.0
tt15446442,0.0,0.0,,vi,2022-01-11,1.4,0.0,0.0
tt15446628,0.0,0.0,,zh,2021-09-26,0.723,0.0,0.0
tt15447970,0.0,0.0,,es,2021-10-14,42.761,7.6,13.0
tt15448352,0.0,0.0,,zh,2021-04-16,1.229,8.0,1.0
tt15450798,0.0,0.0,,en,2021-12-11,1.858,6.0,1.0
tt15450976,0.0,0.0,PG-13,en,2022-02-20,1.813,8.8,2.0
tt15452036,6000.0,0.0,,en,2021-10-15,0.6,0.0,0.0
tt15452062,7047000.0,3646600.0,,ar,2022-10-26,10.744,7.1,66.0
tt15456878,0.0,0.0,,zh,2021-11-24,18.219,6.4,20.0
tt15457158,0.0,0.0,,en,2021-09-17,1.789,0.0,0.0
tt15457774,0.0,0.0,,en,2022-05-20,0.672,0.0,0.0
tt15457966,0.0,0.0,,kn,2022-09-09,1.686,10.0,1.0
tt15458866,0.0,0.0,,ja,2022-02-18,2.692,5.1,8.0
tt15460742,0.0,0.0,,pl,2022-09-15,0.719,0.0,0.0
tt15463032,0.0,0.0,,en,2022-09-01,23.835,5.967,227.0
tt15463136,0.0,0.0,,en,2022-08-05,2.916,3.0,2.0
tt15464742,0.0,0.0,,pa,2023-02-03,4.274,0.0,0.0
tt15465098,0.0,0.0,,ta,2022-12-30,3.811,0.0,0.0
tt15465194,0.0,0.0,,kn,2022-12-09,1.073,3.0,1.0
tt15465312,0.0,0.0,,zh,2021-09-30,3.972,4.0,5.0
tt15466854,0.0,0.0,,pl,2022-10-21,0.875,0.0,0.0
tt15467380,0.0,0.0,PG-13,ja,2022-11-25,152.521,7.775,20.0
tt15471560,0.0,0.0,,fr,2022-11-30,5.583,6.7,61.0
tt15471642,0.0,0.0,,te,2021-10-01,1.014,7.5,2.0
tt15472390,0.0,0.0,,ta,2021-12-24,1.087,6.0,1.0
tt15472464,0.0,0.0,,en,2021-10-23,0.6,0.0,0.0
tt15474896,0.0,0.0,,en,2022-09-09,2.783,10.0,1.0
tt15474916,17000000.0,216000000.0,R,en,2022-09-23,744.74,6.827,1376.0
tt15476514,0.0,0.0,,en,2021-11-07,1.4,0.0,0.0
tt15477096,0.0,0.0,,ml,2022-03-11,1.794,7.2,8.0
tt15477106,0.0,0.0,,en,2021-11-12,2.965,0.0,0.0
tt15477676,0.0,0.0,,en,2021-10-08,0.628,0.0,0.0
tt15477878,0.0,0.0,,ta,2021-12-17,0.874,7.0,2.0
tt15478268,0.0,0.0,,kn,2021-12-31,0.845,0.0,0.0
tt15478884,0.0,0.0,,en,2022-10-28,0.6,0.0,0.0
tt15481952,0.0,0.0,NR,en,2022-09-07,3.406,5.4,13.0
tt15482100,20000.0,0.0,,en,2021-09-11,0.6,2.0,1.0
tt15482240,0.0,0.0,,sr,2023-01-17,1.786,0.0,0.0
tt15482370,0.0,0.0,,ja,2022-01-21,3.37,7.8,10.0
tt15482570,0.0,0.0,,fa,2021-10-09,0.982,0.0,0.0
tt15483596,0.0,0.0,,ml,2022-05-13,1.294,7.722,9.0
tt15484242,0.0,0.0,,tr,2021-10-17,2.783,2.0,4.0
tt15484488,0.0,0.0,,id,2021-10-14,9.874,4.5,11.0
tt15485002,0.0,0.0,NR,en,2021-09-24,2.379,6.3,4.0
tt15485390,0.0,0.0,,is,2023-01-26,3.257,0.0,0.0
tt15486810,0.0,0.0,R,en,2023-01-18,800.639,8.151,377.0
tt15488088,0.0,0.0,,en,2023-03-17,1.966,0.0,0.0
tt15488838,0.0,0.0,,fr,2022-03-30,4.854,5.2,5.0
tt15489976,0.0,5928970.0,,ja,2021-10-22,0.84,0.0,0.0
tt15494038,0.0,0.0,PG,ja,2022-09-09,175.886,7.737,158.0
tt15496702,200000.0,0.0,,ro,2022-06-24,1.58,0.0,0.0
tt15497220,0.0,0.0,,en,2021-09-26,4.227,3.0,1.0
tt15501640,0.0,0.0,,hi,2022-11-18,17.373,7.7,17.0
tt15501758,0.0,10000.0,,en,2022-12-10,0.6,0.0,0.0
tt15502260,0.0,0.0,,ta,2021-10-29,0.6,0.0,0.0
tt15502356,0.0,0.0,,de,2022-06-10,1.169,6.1,5.0
tt15503170,0.0,0.0,,en,2021-10-31,0.6,0.0,0.0
tt15507800,0.0,0.0,,en,2022-02-01,0.6,0.0,0.0
tt15509564,0.0,0.0,,te,2022-09-02,3.517,4.583,6.0
tt15509688,0.0,0.0,,ml,2023-01-06,3.583,5.0,2.0
tt15509702,0.0,0.0,,ru,2022-12-01,1.4,0.0,0.0
tt15513294,65000.0,0.0,,en,2022-01-01,0.636,0.0,0.0
tt15514444,20372.0,0.0,,de,2022-08-14,0.6,8.0,1.0
tt15514540,0.0,0.0,,en,2022-06-13,0.6,0.0,0.0
tt1551614,0.0,0.0,R,en,2022-06-17,680.833,6.2,33.0
tt15516226,0.0,0.0,,hi,2023-01-20,5.058,6.0,3.0
tt15516546,0.0,0.0,,ml,2022-07-15,1.552,6.875,4.0
tt15520888,0.0,0.0,,en,2021-12-01,1.779,0.0,0.0
tt15521050,0.0,0.0,PG-13,en,2022-06-22,17.514,5.341,160.0
tt15522950,0.0,0.0,,gu,2023-01-06,1.96,0.0,0.0
tt15522974,0.0,0.0,,gu,2021-11-23,1.103,7.0,1.0
tt15523186,0.0,0.0,,pa,2021-11-19,1.418,0.0,0.0
tt15523972,0.0,0.0,,de,2022-01-27,0.6,0.0,0.0
tt15524132,0.0,0.0,G,en,2021-11-21,1.346,10.0,1.0
tt15524568,0.0,0.0,,en,2022-07-01,0.6,0.0,0.0
tt15527318,2000.0,0.0,NR,en,2022-10-12,0.6,10.0,1.0
tt15527576,0.0,0.0,,sr,2023-01-20,1.742,0.0,0.0
tt15528002,0.0,0.0,,ta,2021-10-13,1.067,6.0,2.0
tt15528116,0.0,0.0,,en,2021-09-29,1.144,7.5,4.0
tt15528292,0.0,0.0,,id,2022-12-19,1886.09,6.809,68.0
tt15528368,0.0,0.0,,tl,2021-09-03,3.74,8.4,12.0
tt15528436,0.0,0.0,,kn,2022-07-22,0.6,0.0,0.0
tt15531718,0.0,0.0,,fr,2023-03-08,2.346,0.0,0.0
tt15536668,0.0,0.0,,de,2022-10-27,3.868,6.375,8.0
tt15540412,105.0,0.0,,hu,2022-09-15,0.758,0.0,0.0
tt15540696,0.0,0.0,PG-13,en,2022-08-05,3.653,5.222,9.0
tt15541120,0.0,0.0,,ta,2021-10-08,0.727,0.0,0.0
tt15541632,0.0,0.0,,te,2021-11-12,0.6,7.0,1.0
tt15546534,0.0,0.0,NR,es,2021-12-02,0.84,0.0,0.0
tt15546822,0.0,0.0,,ml,2022-11-11,1.402,8.0,1.0
tt15547806,0.0,7523350.0,,ru,2022-03-24,7.137,6.357,7.0
tt15548032,0.0,0.0,R,fr,2022-07-08,16.008,5.848,207.0
tt15548074,0.0,0.0,,en,2022-04-30,1.245,5.1,7.0
tt15548424,18000000.0,0.0,,en,2022-12-12,1.73,0.0,0.0
tt15553956,0.0,0.0,R,ko,2022-02-11,24.893,6.971,191.0
tt15554410,0.0,0.0,NR,pa,2022-02-25,4.155,7.0,1.0
tt15554526,0.0,0.0,,gu,2022-03-04,0.6,8.0,1.0
tt15554616,0.0,0.0,,ml,2022-04-29,0.607,6.0,2.0
tt15554640,0.0,0.0,,gu,2022-11-04,0.655,0.0,0.0
tt15554794,0.0,0.0,,pa,2022-08-19,0.745,0.0,0.0
tt15554840,0.0,0.0,,en,2021-11-15,3.441,0.0,0.0
tt15554920,0.0,0.0,,te,2021-10-22,1.067,0.0,0.0
tt15557314,0.0,0.0,,te,2021-10-08,1.434,0.0,0.0
tt15558152,0.0,0.0,NR,en,2022-10-07,146.167,6.25,34.0
tt15559582,0.0,0.0,R,en,2023-01-24,6.788,5.0,3.0
tt15560626,0.0,0.0,,ml,2022-01-21,4.807,6.333,9.0
tt15561224,0.0,0.0,,ta,2022-01-28,1.4,7.0,3.0
tt15565704,0.0,0.0,,en,2021-12-16,30.984,7.0,38.0
tt15565714,0.0,0.0,,pl,2021-12-06,90.832,6.1,68.0
tt15565724,0.0,0.0,,es,2021-12-21,38.435,7.6,59.0
tt15566782,100.0,0.0,,en,2021-07-30,0.712,10.0,1.0
